Transaction ID,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model,Date
1129,Saturday,Xiaomi,3,62195.77,Radha Jain,54,Mumbai,UPI,5,Redmi 9,8/27/2022
1130,Saturday,Samsung,6,17571.71,Kiran Pathak,27,Hyderabad,Cash,4,Galaxy Note 20,8/27/2022
1131,Sunday,Xiaomi,3,50673.7,Krishna Goyal,26,Lucknow,Cash,5,Redmi Note 10,8/28/2022
1132,Sunday,Vivo,5,44323.28,Tapan Ahuja,41,Delhi,UPI,1,Vivo V20,8/28/2022
1133,Sunday,Xiaomi,6,38805.41,Priya Patel,53,Hyderabad,Debit Card,5,Mi 11,8/28/2022
1134,Sunday,Xiaomi,8,39484.44,Anita Ghosh,46,Ludhiana,Debit Card,1,Redmi Note 10,8/28/2022
1135,Monday,Xiaomi,7,53318.62,Deepika Menon,46,Mumbai,Debit Card,5,Redmi Note 10,8/29/2022
1136,Monday,Samsung,8,66264.5,Vinod Kaur,40,Mumbai,UPI,5,Galaxy A51,8/29/2022
1137,Monday,Xiaomi,3,15475.1,Krishna Bhattacharya,44,Patna,Debit Card,4,Mi 11,8/29/2022
1138,Monday,Samsung,4,11170.16,Arun Mathur,48,Patna,UPI,5,Galaxy A51,8/29/2022
1139,Tuesday,OnePlus,6,58342.29,Deepika Solanki,24,Mumbai,Cash,5,OnePlus 8T,8/30/2022
1140,Tuesday,Vivo,7,16490.16,Rajesh Prasad,21,Delhi,Debit Card,5,Vivo V20,8/30/2022
1141,Tuesday,Samsung,9,69201.81,Priya Singh,31,Delhi,Debit Card,3,Galaxy A51,8/30/2022
1142,Tuesday,OnePlus,1,47160.89,Vinod Dutta,59,Madurai,Debit Card,5,OnePlus Nord,8/30/2022
1143,Wednesday,Samsung,8,49051.98,Meena Verma,59,Delhi,Cash,5,Galaxy S21,8/31/2022
1144,Wednesday,Samsung,8,21933.5,Rohan Goyal,27,Lucknow,UPI,4,Galaxy S21,8/31/2022
1145,Wednesday,Vivo,6,24418.74,Priya Siddiqui,51,Mumbai,Cash,1,Vivo Y51,8/31/2022
1146,Thursday,Apple,4,49561.02,Meena Menon,43,Mumbai,Cash,1,iPhone 11,9/1/2022
1147,Thursday,Apple,3,64583.61,Aditya Joshi,40,Delhi,Credit Card,4,iPhone 12,9/1/2022
1148,Thursday,Samsung,3,68943.43,Rohan Jain,26,Mumbai,Debit Card,5,Galaxy S21,9/1/2022
1149,Friday,Xiaomi,6,21881.86,Ravi Teja,54,Delhi,UPI,5,Redmi 9,9/2/2022
1150,Friday,OnePlus,8,18047.18,Lata Chatterjee,25,Lucknow,UPI,5,OnePlus Nord,9/2/2022
1151,Friday,Xiaomi,7,13384.08,Bhavana Ghosh,31,Madurai,Credit Card,4,Mi 11,9/2/2022
1152,Friday,Xiaomi,1,62097.82,Sunita Singh,24,Ranchi,Credit Card,5,Redmi 9,9/2/2022
1153,Saturday,Samsung,6,27682.89,Deepika Gupta,24,Kolkata,Cash,1,Galaxy S21,9/3/2022
1154,Saturday,Samsung,7,10108.72,Amit Prasad,26,Delhi,Credit Card,3,Galaxy S21,9/3/2022
1155,Saturday,Samsung,7,23429.09,Prashant Gupta,20,Mumbai,UPI,5,Galaxy S21,9/3/2022
1156,Saturday,Samsung,9,30426.46,Anjali Thakur,31,Vadodara,UPI,3,Galaxy S21,9/3/2022
1157,Sunday,Apple,5,69459.17,Manoj Iyer,34,Jodhpur,UPI,5,iPhone 11,9/4/2022
1158,Sunday,Samsung,1,41412.5,Prashant Nair,39,Delhi,Cash,4,Galaxy S21,9/4/2022
1159,Sunday,Apple,2,22282.84,Prashant Nair,43,Ranchi,Debit Card,3,iPhone 12,9/4/2022
1160,Monday,Apple,4,30089.1,Kavita Iyer,45,Ludhiana,Debit Card,5,iPhone 12,9/5/2022
1161,Monday,Samsung,5,29818.46,Namita Pathak,31,Mumbai,Cash,4,Galaxy S21,9/5/2022
1162,Monday,Vivo,9,11183.54,Nikhil Chaudhary,26,Delhi,UPI,1,Vivo Y51,9/5/2022
1163,Tuesday,OnePlus,1,18110.98,Rajesh Kulkarni,43,Delhi,UPI,5,OnePlus 8T,9/6/2022
1164,Tuesday,Xiaomi,3,51711.79,Namita Patel,19,Mumbai,Cash,4,Redmi 9,9/6/2022
1165,Tuesday,Apple,5,17215.06,Krishna Joshi,28,Jodhpur,Cash,4,iPhone 11,9/6/2022
1166,Tuesday,OnePlus,3,23844.06,Isha Singh,34,Mumbai,Credit Card,1,OnePlus 8T,9/6/2022
1167,Wednesday,Vivo,4,31044.24,Rohan Sheth,51,Hyderabad,Cash,3,Vivo Y51,9/7/2022
1168,Wednesday,Xiaomi,3,55464.1,Radha Kaur,36,Patna,Debit Card,5,Redmi 9,9/7/2022
1169,Wednesday,Xiaomi,4,44944.06,Meena Prasad,56,Mumbai,Cash,3,Redmi Note 10,9/7/2022
1170,Thursday,Apple,1,51340,Pooja Joshi,35,Mumbai,UPI,4,iPhone SE,9/8/2022
1171,Thursday,Samsung,8,44020.74,Pankaj Singh,30,Gorakhpur,UPI,5,Galaxy S21,9/8/2022
1172,Thursday,Vivo,4,51015.55,Anand Pillai,22,Bhopal,UPI,5,Vivo Y51,9/8/2022
1173,Thursday,Apple,7,10170.53,Vijay Siddiqui,40,Delhi,Debit Card,5,iPhone 12,9/8/2022
1174,Friday,Vivo,2,65853.89,Rajesh Ahuja,41,Gorakhpur,Debit Card,5,Vivo S1,9/9/2022
1175,Friday,Samsung,2,16655.21,Anjali Thakur,46,Bhopal,Credit Card,4,Galaxy S21,9/9/2022
1176,Friday,Samsung,6,34374.95,Sunil Rawat,25,Mumbai,Cash,1,Galaxy S21,9/9/2022
1177,Friday,Apple,2,56262.3,Kavita Rawat,43,Jodhpur,Credit Card,3,iPhone 11,9/9/2022
1178,Saturday,Samsung,6,36113.84,Kiran Gupta,32,Delhi,Cash,3,Galaxy S21,9/10/2022
1179,Saturday,OnePlus,2,66810.55,Lata Verma,18,Delhi,Cash,1,OnePlus 9,9/10/2022
1180,Saturday,Xiaomi,4,38055.34,Meena Patel,45,Delhi,Debit Card,1,Mi 11,9/10/2022
1181,Sunday,Apple,7,62496.36,Rohan Thakur,31,Delhi,UPI,5,iPhone SE,9/11/2022
1182,Sunday,Vivo,8,58649.69,Mala Ghosh,59,Ranchi,Cash,1,Vivo Y51,9/11/2022
1183,Sunday,OnePlus,3,68859.18,Lalita Siddiqui,51,Delhi,Debit Card,5,OnePlus 9,9/11/2022
1184,Monday,Apple,9,65592.87,Sachin Iyer,48,Chennai,Credit Card,5,iPhone 11,9/12/2022
1185,Monday,Samsung,2,63887.43,Sunita Singh,23,Madurai,UPI,4,Galaxy Note 20,9/12/2022
1186,Monday,Samsung,8,53896.26,Kiran Ghosh,22,Delhi,Credit Card,5,Galaxy S21,9/12/2022
1187,Monday,Samsung,8,32019.89,Shruti Shah,48,Delhi,Credit Card,5,Galaxy A51,9/12/2022
1188,Tuesday,Samsung,4,16367.53,Amit Goyal,54,Ludhiana,Debit Card,3,Galaxy Note 20,9/13/2022
1189,Tuesday,Vivo,1,51318.7,Pooja Goyal,32,Delhi,UPI,1,Vivo S1,9/13/2022
1190,Tuesday,OnePlus,1,68719.24,Sunil Jain,32,Bhopal,Cash,5,OnePlus 8T,9/13/2022
1191,Tuesday,Xiaomi,2,53596.27,Pankaj Bhattacharya,22,Patna,Credit Card,1,Redmi Note 10,9/13/2022
1192,Wednesday,Vivo,9,65723.76,Bhavana Bhatnagar,45,Delhi,Cash,3,Vivo V20,9/14/2022
1193,Wednesday,Vivo,2,58258.28,Navin Gupta,50,Ludhiana,UPI,1,Vivo Y51,9/14/2022
1194,Wednesday,Xiaomi,2,19786.88,Krishna Mehta,28,Delhi,Debit Card,5,Mi 11,9/14/2022
1195,Thursday,Xiaomi,6,24952.23,Sunita Sheth,23,Gorakhpur,Debit Card,1,Mi 11,9/15/2022
1196,Thursday,Samsung,7,30511.94,Lalita Nambiar,40,Bangalore,Debit Card,3,Galaxy S21,9/15/2022
1197,Thursday,Vivo,7,20095.63,Sunil Dutta,57,Delhi,Cash,5,Vivo Y51,9/15/2022
1198,Thursday,Apple,9,44899.08,Manoj Nambiar,19,Indore,Cash,1,iPhone 12,9/15/2022
1199,Friday,Xiaomi,6,68527.03,Radha Gupta,32,Hyderabad,UPI,3,Mi 11,9/16/2022
1200,Friday,Xiaomi,8,55687.53,Priya Bhattacharya,40,Bangalore,Cash,3,Redmi Note 10,9/16/2022
1201,Friday,OnePlus,6,35403.2,Reena Arora,39,Kanpur,Debit Card,5,OnePlus 8T,9/16/2022
1202,Saturday,Apple,2,10270.27,Deepika Iyer,26,Mumbai,Credit Card,5,iPhone SE,9/17/2022
1203,Saturday,Apple,1,28796.56,Vinod Nair,57,Delhi,Credit Card,5,iPhone SE,9/17/2022
1204,Saturday,Xiaomi,5,41605.56,Rajesh Ghosh,47,Mumbai,Credit Card,1,Redmi Note 10,9/17/2022
1205,Saturday,Samsung,9,29455.05,Arun Gupta,33,Bhopal,Debit Card,5,Galaxy Note 20,9/17/2022
1206,Sunday,OnePlus,8,16662.1,Mala Thakur,47,Delhi,Cash,5,OnePlus Nord,9/18/2022
1207,Sunday,Apple,4,36565.9,Nikhil Solanki,26,Delhi,Credit Card,3,iPhone 11,9/18/2022
1208,Sunday,Xiaomi,5,25195.17,Priyanka Menon,18,Ranchi,Cash,5,Mi 11,9/18/2022
1209,Monday,Apple,5,64553.94,Ayesha Sheth,55,Patna,Cash,5,iPhone 11,9/19/2022
1210,Monday,OnePlus,6,16105.27,Meena Roy,25,Mumbai,Debit Card,4,OnePlus Nord,9/19/2022
1211,Monday,OnePlus,3,12949.16,Nikhil Solanki,35,Coimbatore,Cash,3,OnePlus 9,9/19/2022
1212,Tuesday,Vivo,5,10318.85,Ayesha Sheth,44,Delhi,Cash,5,Vivo S1,9/20/2022
1213,Tuesday,Xiaomi,2,29684.18,Ayesha Siddiqui,35,Indore,Debit Card,3,Redmi Note 10,9/20/2022
1214,Tuesday,OnePlus,1,49623.21,Vivek Siddiqui,49,Kanpur,UPI,1,OnePlus Nord,9/20/2022
1215,Wednesday,Vivo,1,53824.83,Prashant Verma,49,Delhi,Credit Card,3,Vivo Y51,9/21/2022
1216,Wednesday,Vivo,7,37195.7,Gita Mehta,53,Kanpur,Credit Card,5,Vivo Y51,9/21/2022
1217,Wednesday,Apple,2,51059.72,Rajesh Chatterjee,53,Bangalore,Cash,1,iPhone 11,9/21/2022
1218,Wednesday,Apple,4,31594.84,Pankaj Pathak,38,Gorakhpur,UPI,1,iPhone SE,9/21/2022
1219,Thursday,Vivo,5,50068.37,Sunil Gupta,49,Hyderabad,Debit Card,1,Vivo S1,9/22/2022
1220,Thursday,Apple,7,12435.76,Manoj Kaur,48,Lucknow,Cash,4,iPhone 12,9/22/2022
1221,Thursday,OnePlus,2,33445.18,Tapan Mathur,54,Vadodara,Debit Card,4,OnePlus Nord,9/22/2022
1222,Thursday,Samsung,6,57450.98,Manoj Sharma,33,Gorakhpur,Credit Card,1,Galaxy S21,9/22/2022
1223,Friday,OnePlus,1,58180.36,Prashant Chatterjee,31,Lucknow,Debit Card,5,OnePlus Nord,9/23/2022
1224,Friday,Vivo,7,52968.93,Jyoti Varma,41,Coimbatore,Credit Card,1,Vivo Y51,9/23/2022
1225,Friday,Vivo,9,22254.32,Lalita Rathod,42,Hyderabad,Debit Card,1,Vivo S1,9/23/2022
1226,Saturday,OnePlus,5,24832.31,Vivek Teja,52,Bhopal,Debit Card,3,OnePlus 8T,9/24/2022
1227,Saturday,Apple,5,69765.32,Sumit Malhotra,34,Madurai,UPI,3,iPhone SE,9/24/2022
1228,Saturday,Apple,4,16202.68,Anjali Chaudhary,59,Hyderabad,Debit Card,3,iPhone 12,9/24/2022
1229,Saturday,Vivo,3,20839.76,Lata Chaudhary,21,Lucknow,Cash,5,Vivo S1,9/24/2022
1230,Sunday,Xiaomi,9,17801.58,Ayesha Luthra,28,Indore,UPI,3,Mi 11,9/25/2022
1231,Sunday,Apple,5,29659.3,Vinod Prasad,32,Delhi,Cash,3,iPhone SE,9/25/2022
1232,Sunday,OnePlus,8,22610.55,Umesh Dutta,47,Delhi,Debit Card,5,OnePlus 9,9/25/2022
1233,Monday,Apple,9,39861.28,Radha Alva,41,Indore,Debit Card,4,iPhone 12,9/26/2022
1234,Monday,OnePlus,5,38561.24,Lata Reddy,19,Kolkata,UPI,4,OnePlus 9,9/26/2022
1235,Monday,Vivo,9,64090.34,Vivek Mathur,51,Mumbai,Credit Card,4,Vivo V20,9/26/2022
1236,Tuesday,Apple,2,12084.4,Bhavana Prasad,40,Delhi,UPI,5,iPhone SE,9/27/2022
1237,Tuesday,OnePlus,9,29192.77,Umesh Varma,48,Hyderabad,Credit Card,1,OnePlus 9,9/27/2022
1238,Tuesday,Vivo,4,45799.47,Krishna Rathod,54,Delhi,Credit Card,3,Vivo S1,9/27/2022
1239,Tuesday,Xiaomi,6,46288.11,Ravi Varma,30,Kanpur,Debit Card,5,Redmi 9,9/27/2022
1240,Wednesday,OnePlus,6,38807.57,Prashant Das,50,Delhi,Cash,5,OnePlus Nord,9/28/2022
1241,Wednesday,Xiaomi,6,58939.93,Yogesh Rao,24,Delhi,UPI,4,Redmi Note 10,9/28/2022
1242,Wednesday,Xiaomi,2,13763.33,Mala Thakur,49,Madurai,UPI,5,Redmi Note 10,9/28/2022
1243,Wednesday,Samsung,7,58929.27,Tapan Chatterjee,24,Delhi,Debit Card,5,Galaxy A51,9/28/2022
1244,Thursday,Apple,6,39685.25,Sachin Rao,59,Hyderabad,Debit Card,5,iPhone SE,9/29/2022
1245,Thursday,OnePlus,1,18025.64,Sunita Mehta,55,Delhi,UPI,4,OnePlus Nord,9/29/2022
1246,Thursday,Xiaomi,2,63142.11,Arun Kumar,30,Kolkata,UPI,1,Mi 11,9/29/2022
1247,Friday,Samsung,7,48953.73,Aditya Iyer,41,Bhopal,Cash,4,Galaxy Note 20,9/30/2022
1248,Friday,Vivo,1,19812.74,Anita Arora,45,Ludhiana,Debit Card,4,Vivo V20,9/30/2022
1249,Friday,OnePlus,1,12018.98,Pankaj Teja,49,Mumbai,Cash,4,OnePlus 8T,9/30/2022
1250,Friday,Xiaomi,1,18466.58,Kavita Ahuja,35,Delhi,Debit Card,5,Redmi 9,9/30/2022
1251,Saturday,Apple,8,46527.88,Sneha Arora,51,Hyderabad,Debit Card,5,iPhone SE,10/1/2022
1252,Saturday,Samsung,4,20757.77,Yogesh Patel,51,Delhi,Cash,4,Galaxy S21,10/1/2022
1253,Saturday,Xiaomi,4,23545.78,Radha Ghosh,55,Delhi,Credit Card,5,Redmi Note 10,10/1/2022
1254,Saturday,Apple,2,11508.38,Lalita Bhatnagar,18,Hyderabad,Credit Card,5,iPhone 11,10/1/2022
1255,Sunday,Xiaomi,1,53375.84,Pankaj Teja,59,Hyderabad,Credit Card,1,Redmi 9,10/2/2022
1256,Sunday,OnePlus,9,58621.86,Umesh Rawat,48,Delhi,Debit Card,4,OnePlus 9,10/2/2022
1257,Sunday,OnePlus,7,57810.89,Prashant Arora,18,Bangalore,Cash,3,OnePlus 9,10/2/2022
1258,Monday,OnePlus,4,17654.09,Prashant Rathod,33,Lucknow,Credit Card,5,OnePlus 8T,10/3/2022
1259,Monday,Samsung,6,64198.07,Sumit Sharma,56,Lucknow,UPI,1,Galaxy S21,10/3/2022
1260,Monday,OnePlus,2,50336.73,Tanuja Dutta,32,Gorakhpur,Credit Card,1,OnePlus 8T,10/3/2022
1261,Tuesday,Apple,7,63851.72,Sanjay Ghosh,50,Delhi,Cash,1,iPhone SE,10/4/2022
1262,Tuesday,Xiaomi,2,36829.63,Meena Yadav,40,Mumbai,Debit Card,5,Mi 11,10/4/2022
1263,Tuesday,Vivo,8,36217.29,Radha Nair,58,Ludhiana,Cash,5,Vivo V20,10/4/2022
1264,Tuesday,Apple,8,57072.19,Radha Mathur,51,Ranchi,Debit Card,3,iPhone 11,10/4/2022
1265,Wednesday,Apple,1,15597.87,Lalita Bhatnagar,34,Kanpur,Cash,5,iPhone 11,10/5/2022
1266,Wednesday,OnePlus,8,41252.44,Anita Dutta,42,Hyderabad,Cash,4,OnePlus Nord,10/5/2022
1267,Wednesday,Samsung,2,60183.05,Pankaj Prasad,59,Mumbai,UPI,3,Galaxy Note 20,10/5/2022
1268,Thursday,Xiaomi,6,59811.55,Anita Mishra,23,Madurai,Credit Card,5,Redmi Note 10,10/6/2022
1269,Thursday,Samsung,1,67367.97,Sunil Rao,48,Coimbatore,Credit Card,4,Galaxy S21,10/6/2022
1270,Thursday,Xiaomi,5,51896.36,Vivek Rawat,22,Bhopal,Cash,3,Redmi 9,10/6/2022
1271,Friday,Xiaomi,7,22466.24,Isha Ahuja,57,Hyderabad,Credit Card,5,Redmi 9,10/7/2022
1272,Friday,Samsung,1,11216.82,Priya Reddy,57,Mumbai,UPI,4,Galaxy A51,10/7/2022
1273,Friday,Apple,2,38764.95,Sumit Nambiar,47,Delhi,Cash,5,iPhone 12,10/7/2022
1274,Friday,Xiaomi,7,40822.23,Manoj Kulkarni,22,Mumbai,Credit Card,3,Mi 11,10/7/2022
1275,Saturday,Samsung,6,24415.76,Yogesh Roy,29,Bhopal,Credit Card,4,Galaxy S21,10/8/2022
1276,Saturday,Xiaomi,3,17481.85,Harish Sharma,24,Kolkata,Debit Card,4,Redmi Note 10,10/8/2022
1277,Saturday,Vivo,2,45172.49,Sumit Dutta,30,Mumbai,Credit Card,5,Vivo S1,10/8/2022
1278,Sunday,Apple,4,55855.34,Pooja Sharma,21,Delhi,Credit Card,4,iPhone SE,10/9/2022
1279,Sunday,OnePlus,3,69589.25,Isha Nair,59,Delhi,Debit Card,3,OnePlus 8T,10/9/2022
1280,Sunday,Xiaomi,7,55498.16,Ayesha Bhattacharya,20,Lucknow,Cash,1,Mi 11,10/9/2022
1281,Monday,Vivo,8,57617.94,Umesh Bhattacharya,29,Ranchi,Cash,3,Vivo Y51,10/10/2022
1282,Monday,OnePlus,2,46987.65,Lata Mathur,18,Delhi,UPI,3,OnePlus 8T,10/10/2022
1283,Monday,OnePlus,7,69155.36,Anita Mehta,44,Delhi,Debit Card,5,OnePlus 9,10/10/2022
1284,Monday,Xiaomi,8,48397.38,Sanjay Joshi,30,Bangalore,Cash,5,Mi 11,10/10/2022
1285,Tuesday,Samsung,6,61615.2,Isha Kaur,34,Vadodara,Credit Card,4,Galaxy S21,10/11/2022
1286,Tuesday,Xiaomi,6,66747.08,Meena Dutta,25,Vadodara,Credit Card,5,Redmi Note 10,10/11/2022
1287,Tuesday,Vivo,1,65791.51,Neeta Menon,49,Delhi,Credit Card,4,Vivo Y51,10/11/2022
1288,Tuesday,OnePlus,4,32884.92,Bina Mathur,37,Mumbai,UPI,1,OnePlus 8T,10/11/2022
1289,Wednesday,Xiaomi,1,14719.72,Neeta Mishra,34,Jodhpur,Cash,5,Redmi Note 10,10/12/2022
1290,Wednesday,Samsung,4,20312.42,Sunil Chaudhary,51,Delhi,Debit Card,5,Galaxy A51,10/12/2022
1291,Wednesday,Xiaomi,2,13553.4,Sneha Prasad,52,Mumbai,Cash,5,Mi 11,10/12/2022
1292,Thursday,Apple,5,16323.82,Isha Arora,52,Kolkata,Debit Card,1,iPhone SE,10/13/2022
1293,Thursday,Samsung,9,21079.07,Priyanka Pathak,55,Mumbai,Debit Card,5,Galaxy S21,10/13/2022
1294,Thursday,Vivo,3,30465.66,Deepika Verma,59,Mumbai,Cash,1,Vivo S1,10/13/2022
1295,Friday,OnePlus,8,42612.38,Bhavana Luthra,41,Patna,Credit Card,4,OnePlus 9,10/14/2022
1296,Friday,Xiaomi,3,52700.92,Sunita Luthra,35,Mumbai,Credit Card,5,Redmi 9,10/14/2022
1297,Friday,Samsung,6,22655.64,Aditya Joshi,56,Delhi,Debit Card,5,Galaxy A51,10/14/2022
1298,Friday,Apple,4,50351.34,Kiran Nair,50,Ludhiana,Credit Card,4,iPhone SE,10/14/2022
1299,Saturday,Samsung,8,52255.54,Meena Das,40,Ranchi,UPI,5,Galaxy S21,10/15/2022
1300,Saturday,Apple,6,43517.34,Pankaj Nambiar,42,Vadodara,UPI,3,iPhone 12,10/15/2022
1301,Saturday,Vivo,8,64217.07,Sumit Siddiqui,54,Delhi,Debit Card,1,Vivo V20,10/15/2022
1302,Saturday,OnePlus,1,16659.69,Ayesha Solanki,44,Indore,Credit Card,5,OnePlus 8T,10/15/2022
1303,Sunday,Vivo,6,20627.29,Sneha Malhotra,18,Hyderabad,Debit Card,3,Vivo V20,10/16/2022
1304,Sunday,Xiaomi,1,35719.89,Lalita Rao,38,Kanpur,UPI,5,Mi 11,10/16/2022
1305,Sunday,Samsung,1,17602.76,Kiran Siddiqui,27,Mumbai,UPI,3,Galaxy S21,10/16/2022
1306,Sunday,Apple,8,43977.77,Neeta Singh,48,Rajkot,UPI,3,iPhone 11,10/16/2022
1307,Monday,Apple,7,33904.03,Vivek Siddiqui,42,Mumbai,Cash,3,iPhone SE,10/17/2022
1308,Monday,Samsung,3,27075.75,Vinod Nambiar,37,Bhopal,UPI,1,Galaxy A51,10/17/2022
1309,Monday,Samsung,6,20199.39,Vinod Nambiar,19,Coimbatore,Credit Card,5,Galaxy S21,10/17/2022
1310,Monday,Xiaomi,9,30120.29,Krishna Menon,32,Mumbai,Cash,4,Mi 11,10/17/2022
1311,Tuesday,Vivo,7,46477.56,Shruti Sharma,45,Kanpur,UPI,4,Vivo S1,10/18/2022
1312,Tuesday,Apple,3,44547.11,Nikhil Varma,30,Bangalore,Credit Card,5,iPhone SE,10/18/2022
1313,Tuesday,Xiaomi,6,19817.44,Nikhil Kapoor,31,Mumbai,UPI,1,Mi 11,10/18/2022
1314,Wednesday,Vivo,4,17495.19,Arun Luthra,19,Hyderabad,Credit Card,1,Vivo V20,10/19/2022
1315,Wednesday,Xiaomi,3,11600.61,Manoj Kulkarni,51,Delhi,Credit Card,1,Redmi 9,10/19/2022
1316,Wednesday,Apple,9,10745.54,Ayesha Luthra,52,Kanpur,UPI,3,iPhone 12,10/19/2022
1317,Wednesday,Samsung,2,62788.63,Ayesha Ghosh,54,Madurai,UPI,1,Galaxy S21,10/19/2022
1318,Thursday,Samsung,1,12705.33,Namita Nambiar,42,Kolkata,Cash,4,Galaxy Note 20,10/20/2022
1319,Thursday,Vivo,2,53873.27,Nikhil Deshmukh,32,Hyderabad,UPI,1,Vivo Y51,10/20/2022
1320,Thursday,OnePlus,7,62319.11,Neeta Solanki,29,Mumbai,Credit Card,3,OnePlus Nord,10/20/2022
1321,Thursday,Vivo,1,15883.47,Kiran Goyal,26,Delhi,Debit Card,5,Vivo Y51,10/20/2022
1322,Friday,OnePlus,6,36178.09,Anita Kumar,48,Delhi,Cash,1,OnePlus Nord,10/21/2022
1323,Friday,Xiaomi,7,67738.18,Deepika Prasad,31,Mumbai,Credit Card,5,Redmi 9,10/21/2022
1324,Friday,Xiaomi,9,60048.32,Monika Thakur,46,Delhi,Credit Card,5,Redmi 9,10/21/2022
1325,Saturday,Apple,8,39382.24,Aditya Joshi,55,Mumbai,Debit Card,3,iPhone 12,10/22/2022
1326,Saturday,OnePlus,6,55754.27,Reena Teja,59,Chennai,UPI,1,OnePlus 9,10/22/2022
1327,Saturday,Apple,3,60002.66,Ayesha Thakur,25,Mumbai,Credit Card,5,iPhone 11,10/22/2022
1328,Saturday,Samsung,8,30881.62,Anita Arora,20,Kanpur,Debit Card,5,Galaxy Note 20,10/22/2022
1329,Sunday,OnePlus,7,63529.18,Reena Patel,19,Delhi,Debit Card,5,OnePlus Nord,10/23/2022
1330,Sunday,Vivo,3,38228.4,Krishna Iyer,33,Mumbai,UPI,4,Vivo S1,10/23/2022
1331,Sunday,Samsung,9,41668.44,Ramesh Gupta,36,Lucknow,Debit Card,4,Galaxy S21,10/23/2022
1332,Monday,Samsung,2,69982.46,Anand Kaur,47,Mumbai,Debit Card,4,Galaxy S21,10/24/2022
1333,Monday,Vivo,3,60598.18,Deepika Kulkarni,58,Jodhpur,Debit Card,4,Vivo S1,10/24/2022
1334,Monday,Samsung,2,31706.2,Amit Teja,33,Delhi,Debit Card,3,Galaxy A51,10/24/2022
1335,Monday,OnePlus,1,10620.74,Sneha Malhotra,48,Mumbai,Debit Card,1,OnePlus 8T,10/24/2022
1336,Tuesday,Apple,4,47570.44,Pankaj Varma,45,Coimbatore,Debit Card,1,iPhone SE,10/25/2022
1337,Tuesday,Samsung,5,52234.81,Sneha Sharma,21,Delhi,Credit Card,3,Galaxy A51,10/25/2022
1338,Tuesday,OnePlus,6,49048.16,Prashant Das,27,Patna,Cash,5,OnePlus Nord,10/25/2022
1339,Tuesday,Xiaomi,5,68071.74,Ravi Varma,35,Delhi,UPI,1,Redmi Note 10,10/25/2022
1340,Wednesday,OnePlus,1,61778.26,Radha Kapoor,49,Delhi,Cash,5,OnePlus 9,10/26/2022
1341,Wednesday,Apple,3,36929.9,Namita Das,47,Delhi,UPI,1,iPhone 11,10/26/2022
1342,Wednesday,OnePlus,1,13771.45,Ramesh Solanki,53,Lucknow,Cash,3,OnePlus 8T,10/26/2022
1343,Wednesday,Vivo,5,38563.53,Deepika Verma,26,Delhi,UPI,5,Vivo Y51,10/26/2022
1344,Thursday,Apple,5,51354.64,Priya Mathur,53,Jodhpur,Debit Card,1,iPhone SE,10/27/2022
1345,Thursday,Xiaomi,6,46462.59,Lata Mehta,46,Bhopal,Cash,3,Redmi 9,10/27/2022
1346,Thursday,Vivo,8,42288.22,Prashant Gupta,33,Lucknow,Cash,5,Vivo V20,10/27/2022
1347,Friday,OnePlus,1,38129.14,Ramesh Kumar,45,Mumbai,UPI,4,OnePlus Nord,10/28/2022
1348,Friday,Apple,4,27625.71,Neeta Desai,38,Delhi,UPI,5,iPhone SE,10/28/2022
1349,Friday,Xiaomi,1,26640.81,Navin Verma,19,Mumbai,Credit Card,5,Redmi Note 10,10/28/2022
1350,Saturday,Vivo,9,40013.89,Ayesha Roy,52,Hyderabad,Debit Card,5,Vivo Y51,10/29/2022
1351,Saturday,Xiaomi,7,19636.19,Lalita Luthra,45,Jodhpur,Debit Card,1,Redmi 9,10/29/2022
1352,Saturday,OnePlus,7,30441.13,Jyoti Sheth,53,Mumbai,Credit Card,4,OnePlus 9,10/29/2022
1353,Saturday,Xiaomi,5,29438.76,Vinod Solanki,48,Kanpur,UPI,3,Redmi Note 10,10/29/2022
1354,Sunday,Samsung,7,45227.97,Sneha Prasad,50,Mumbai,Debit Card,4,Galaxy Note 20,10/30/2022
1355,Sunday,Vivo,2,14000.94,Rajesh Sheth,40,Patna,UPI,1,Vivo V20,10/30/2022
1356,Sunday,Xiaomi,4,59780.12,Lata Patel,58,Delhi,Debit Card,5,Mi 11,10/30/2022
1357,Monday,OnePlus,7,43742.7,Nikhil Kapoor,34,Kanpur,Cash,1,OnePlus 8T,10/31/2022
1358,Monday,OnePlus,3,50249.6,Anita Joshi,18,Hyderabad,Cash,3,OnePlus 8T,10/31/2022
1359,Monday,Xiaomi,2,52185.63,Vinod Ahuja,59,Mumbai,Debit Card,4,Mi 11,10/31/2022
1360,Tuesday,OnePlus,2,27489.05,Anita Pillai,40,Mumbai,Debit Card,5,OnePlus 8T,11/1/2022
1361,Tuesday,Apple,1,38222.29,Kiran Chaudhary,44,Mumbai,Debit Card,1,iPhone 12,11/1/2022
1362,Tuesday,Apple,5,67374.76,Deepika Patel,42,Mumbai,Credit Card,5,iPhone SE,11/1/2022
1363,Wednesday,Apple,6,56002.31,Umesh Nair,49,Kolkata,Debit Card,5,iPhone 11,11/2/2022
